url	id	university	lang	total	short_name	full_name	Language code	type
https://en.wikipedia.org/wiki/University_of_Graz	6	Univ Graz	en	171232.0				
https://ar.wikipedia.org/wiki/جامعة_غراتس	6	Univ Graz	ar	9629.0				
https://arz.wikipedia.org/wiki/جامعة_جراتس	6	Univ Graz	arz	141.0				
https://az.wikipedia.org/wiki/Qrats_Universiteti	6	Univ Graz	az	1794.0				
https://azb.wikipedia.org/wiki/قراتس_بیلیم‌یوردو	6	Univ Graz	azb	129.0				
https://be.wikipedia.org/wiki/Грацкі_ўніверсітэт_Карла_і_Франца	6	Univ Graz	be	47.0				
https://bg.wikipedia.org/wiki/Грацки_университет	6	Univ Graz	bg	1897.0				
https://ceb.wikipedia.org/wiki/University_of_Graz	6	Univ Graz	ceb	143.0				
https://cs.wikipedia.org/wiki/Univerzita_Štýrský_Hradec	6	Univ Graz	cs	3999.0				
https://cv.wikipedia.org/wiki/Карл_тата_Франц_ячĕллĕ_Грац_университечĕ	6	Univ Graz	cv	300.0				
https://da.wikipedia.org/wiki/Karl-Franzens-Universität_Graz	6	Univ Graz	da	199.0				
https://de.wikipedia.org/wiki/Universität_Graz	6	Univ Graz	de	148030.0	Univ Graz	University of Graz	de	Local
https://el.wikipedia.org/wiki/Πανεπιστήμιο_του_Γκρατς	6	Univ Graz	el	4264.0				
https://eo.wikipedia.org/wiki/Universitato_de_Graz	6	Univ Graz	eo	85.0				
https://es.wikipedia.org/wiki/Universidad_de_Graz	6	Univ Graz	es	34192.0				
https://et.wikipedia.org/wiki/Grazi_Ülikool	6	Univ Graz	et	692.0				
https://eu.wikipedia.org/wiki/Grazeko_Unibertsitatea	6	Univ Graz	eu	33.0				
https://fa.wikipedia.org/wiki/دانشگاه_گراتس	6	Univ Graz	fa	11618.0				
https://fi.wikipedia.org/wiki/Grazin_yliopisto	6	Univ Graz	fi	1832.0				
https://fr.wikipedia.org/wiki/Université_de_Graz	6	Univ Graz	fr	11918.0				
https://gl.wikipedia.org/wiki/Universidade_de_Graz	6	Univ Graz	gl	0.0				
https://he.wikipedia.org/wiki/אוניברסיטת_גראץ	6	Univ Graz	he	388.0				
https://hr.wikipedia.org/wiki/Sveučilište_u_Grazu	6	Univ Graz	hr	4018.0				
https://hu.wikipedia.org/wiki/Grazi_Egyetem	6	Univ Graz	hu	1639.0				
https://hy.wikipedia.org/wiki/Գրացի_Կառլի_և_Ֆրանցի_համալսարան	6	Univ Graz	hy	294.0				
https://id.wikipedia.org/wiki/Universitas_Graz	6	Univ Graz	id	1933.0				
https://it.wikipedia.org/wiki/Università_di_Graz	6	Univ Graz	it	12862.0				
https://ja.wikipedia.org/wiki/グラーツ大学	6	Univ Graz	ja	20793.0				
https://ko.wikipedia.org/wiki/그라츠_대학교	6	Univ Graz	ko	5230.0				
https://la.wikipedia.org/wiki/Universitas_Graecensis	6	Univ Graz	la	904.0				
https://lt.wikipedia.org/wiki/Graco_universitetas	6	Univ Graz	lt	969.0				
https://nl.wikipedia.org/wiki/Universiteit_van_Graz	6	Univ Graz	nl	2708.0				
https://no.wikipedia.org/wiki/Karl-Franzens-Universität_Graz	6	Univ Graz	nb	975.0				
https://pl.wikipedia.org/wiki/Uniwersytet_w_Grazu	6	Univ Graz	pl	2913.0				
https://pt.wikipedia.org/wiki/Universidade_de_Graz	6	Univ Graz	pt	4376.0				
https://ro.wikipedia.org/wiki/Universitatea_din_Graz	6	Univ Graz	ro	2713.0				
https://ru.wikipedia.org/wiki/Грацский_университет_имени_Карла_и_Франца	6	Univ Graz	ru	35520.0				
https://sh.wikipedia.org/wiki/Карл-Франценс_Универзитет_Грац	6	Univ Graz	sh	586.0				
https://sl.wikipedia.org/wiki/Univerza_v_Gradcu	6	Univ Graz	sl	4834.0				
https://sq.wikipedia.org/wiki/Universiteti_i_Gracit	6	Univ Graz	sq	18.0				
https://sr.wikipedia.org/wiki/Карл-Франценс_Универзитет_Грац	6	Univ Graz	sr	4960.0				
https://sv.wikipedia.org/wiki/Universität_Graz	6	Univ Graz	sv	1831.0				
https://tl.wikipedia.org/wiki/Unibersidad_ng_Graz	6	Univ Graz	tl	118.0				
https://tr.wikipedia.org/wiki/Graz_Üniversitesi	6	Univ Graz	tr	10439.0				
https://uk.wikipedia.org/wiki/Ґрацький_університет	6	Univ Graz	uk	1338.0				
https://vi.wikipedia.org/wiki/Đại_học_Graz	6	Univ Graz	vi	1652.0				
https://zh.wikipedia.org/wiki/卡爾·弗朗岑斯格拉茨大學	6	Univ Graz	zh	9767.0				
https://en.wikipedia.org/wiki/Graz_University_of_Technology	8	Graz Univ Technol	en	393653.0				
https://be.wikipedia.org/wiki/Грацкі_тэхнічны_ўніверсітэт	8	Graz Univ Technol	be	36.0				
https://bs.wikipedia.org/wiki/Tehnički_univerzitet_u_Grazu	8	Graz Univ Technol	bs	6255.0				
https://ceb.wikipedia.org/wiki/Technische_Universität_Graz	8	Graz Univ Technol	ceb	318.0				
https://da.wikipedia.org/wiki/Technische_Universität_Graz	8	Graz Univ Technol	da	600.0				
https://de.wikipedia.org/wiki/Technische_Universität_Graz	8	Graz Univ Technol	de	101698.0	Graz Univ Technol	Graz University of Technology	de	Local
https://es.wikipedia.org/wiki/Universidad_Tecnológica_de_Graz	8	Graz Univ Technol	es	15252.0				
https://fa.wikipedia.org/wiki/دانشگاه_صنعتی_گراتس	8	Graz Univ Technol	fa	7698.0				
https://fr.wikipedia.org/wiki/Université_technique_de_Graz	8	Graz Univ Technol	fr	8706.0				
https://he.wikipedia.org/wiki/אוניברסיטת_גראץ_לטכנולוגיה	8	Graz Univ Technol	he	624.0				
https://hi.wikipedia.org/wiki/ग्राज़_प्रौद्योगिकी_विश्वविद्यालय	8	Graz Univ Technol	hi	79.0				
https://it.wikipedia.org/wiki/Università_tecnica_di_Graz	8	Graz Univ Technol	it	6506.0				
https://ja.wikipedia.org/wiki/グラーツ工科大学	8	Graz Univ Technol	ja	14086.0				
https://no.wikipedia.org/wiki/Technische_Universität_Graz	8	Graz Univ Technol	nb	1281.0				
https://ru.wikipedia.org/wiki/Грацский_технический_университет	8	Graz Univ Technol	ru	21651.0				
https://sv.wikipedia.org/wiki/Technische_Universität_Graz	8	Graz Univ Technol	sv	1472.0				
https://tl.wikipedia.org/wiki/Graz_University_of_Technology	8	Graz Univ Technol	tl	171.0				
https://uk.wikipedia.org/wiki/Технічний_університет_Ґраца	8	Graz Univ Technol	uk	143.0				
https://zh.wikipedia.org/wiki/格拉茨工業大學	8	Graz Univ Technol	zh	6458.0				
https://en.wikipedia.org/wiki/University_of_Innsbruck	10	Univ Innsbruck	en	231068.0				
https://als.wikipedia.org/wiki/Universität_Innsbruck	10	Univ Innsbruck	als	150.0				
https://ar.wikipedia.org/wiki/جامعة_إنسبروك	10	Univ Innsbruck	ar	4215.0				
https://arz.wikipedia.org/wiki/جامعة_انسبروك	10	Univ Innsbruck	arz	71.0				
https://azb.wikipedia.org/wiki/اینسبروک_بیلیم‌یوردو	10	Univ Innsbruck	azb	175.0				
https://be.wikipedia.org/wiki/Інсбрукскі_ўніверсітэт	10	Univ Innsbruck	be	29.0				
https://bn.wikipedia.org/wiki/ইন্সব্রুক_বিশ্ববিদ্যালয়	10	Univ Innsbruck	bn	504.0				
https://ca.wikipedia.org/wiki/Universitat_d'Innsbruck	10	Univ Innsbruck	ca	149.0				
https://cs.wikipedia.org/wiki/Univerzita_Innsbruck	10	Univ Innsbruck	cs	3424.0				
https://da.wikipedia.org/wiki/Universität_Innsbruck	10	Univ Innsbruck	da	509.0				
https://de.wikipedia.org/wiki/Universität_Innsbruck	10	Univ Innsbruck	de	193601.0	Univ Innsbruck	University of Innsbruck	de	Local
https://eo.wikipedia.org/wiki/Universitato_de_Innsbruck	10	Univ Innsbruck	eo	58.0				
https://es.wikipedia.org/wiki/Universidad_de_Innsbruck	10	Univ Innsbruck	es	18816.0				
https://et.wikipedia.org/wiki/Innsbrucki_Ülikool	10	Univ Innsbruck	et	454.0				
https://fa.wikipedia.org/wiki/دانشگاه_اینسبروک	10	Univ Innsbruck	fa	7850.0				
https://fi.wikipedia.org/wiki/Innsbruckin_yliopisto	10	Univ Innsbruck	fi	1015.0				
https://fr.wikipedia.org/wiki/Université_d'Innsbruck	10	Univ Innsbruck	fr	10477.0				
https://hr.wikipedia.org/wiki/Sveučilište_u_Innsbrucku	10	Univ Innsbruck	hr	1542.0				
https://hy.wikipedia.org/wiki/Ինսբրուքի_համալսարան	10	Univ Innsbruck	hy	90.0				
https://id.wikipedia.org/wiki/Universitas_Innsbruck	10	Univ Innsbruck	id	1520.0				
https://it.wikipedia.org/wiki/Università_di_Innsbruck	10	Univ Innsbruck	it	33116.0				
https://ja.wikipedia.org/wiki/インスブルック大学	10	Univ Innsbruck	ja	10715.0				
https://ko.wikipedia.org/wiki/인스브루크_대학교	10	Univ Innsbruck	ko	2231.0				
https://nl.wikipedia.org/wiki/Universiteit_van_Innsbruck	10	Univ Innsbruck	nl	2716.0				
https://no.wikipedia.org/wiki/Universität_Innsbruck	10	Univ Innsbruck	nb	851.0				
https://pl.wikipedia.org/wiki/Uniwersytet_Leopolda_i_Franciszka_w_Innsbrucku	10	Univ Innsbruck	pl	2774.0				
https://pt.wikipedia.org/wiki/Universidade_de_Innsbruck	10	Univ Innsbruck	pt	2760.0				
https://ro.wikipedia.org/wiki/Universitatea_din_Innsbruck	10	Univ Innsbruck	ro	455.0				
https://ru.wikipedia.org/wiki/Инсбрукский_университет_имени_Леопольда_и_Франца	10	Univ Innsbruck	ru	26558.0				
https://sh.wikipedia.org/wiki/Univerzitet_u_Innsbrucku	10	Univ Innsbruck	sh	1100.0				
https://sl.wikipedia.org/wiki/Univerza_v_Innsbrucku	10	Univ Innsbruck	sl	1002.0				
https://sv.wikipedia.org/wiki/Innsbrucks_universitet	10	Univ Innsbruck	sv	1142.0				
https://tg.wikipedia.org/wiki/Донишгоҳи_Инсбрук	10	Univ Innsbruck	tg	13.0				
https://tl.wikipedia.org/wiki/Unibersidad_ng_Innsbruck	10	Univ Innsbruck	tl	135.0				
https://tr.wikipedia.org/wiki/Innsbruck_Üniversitesi	10	Univ Innsbruck	tr	5597.0				
https://uk.wikipedia.org/wiki/Інсбруцький_університет	10	Univ Innsbruck	uk	3030.0				
https://zh.wikipedia.org/wiki/因斯布鲁克大学	10	Univ Innsbruck	zh	18082.0				
https://zh-min-nan.wikipedia.org/wiki/Innsbruck_Tāi-ha̍k	10	Univ Innsbruck	zh-min-nan	270.0				
https://en.wikipedia.org/wiki/Johannes_Kepler_University_Linz	14	Johannes Kepler Univ Linz	en	106141.0				
https://ar.wikipedia.org/wiki/جامعة_لينتس	14	Johannes Kepler Univ Linz	ar	286.0				
https://arz.wikipedia.org/wiki/جامعة_جوهانس_كيبلر_لينز	14	Johannes Kepler Univ Linz	arz	178.0				
https://be.wikipedia.org/wiki/Лінцкі_ўніверсітэт_Іагана_Кеплера	14	Johannes Kepler Univ Linz	be	28.0				
https://ceb.wikipedia.org/wiki/Johannes_Kepler_Universität_Linz	14	Johannes Kepler Univ Linz	ceb	197.0				
https://de.wikipedia.org/wiki/Universität_Linz	14	Johannes Kepler Univ Linz	de	105139.0	Johannes Kepler Univ Linz	Johannes Kepler University Linz	de	Local
https://et.wikipedia.org/wiki/Johannes_Kepleri_Linzi_Ülikool	14	Johannes Kepler Univ Linz	et	120.0				
https://fr.wikipedia.org/wiki/Université_de_Linz	14	Johannes Kepler Univ Linz	fr	5418.0				
https://it.wikipedia.org/wiki/Università_di_Linz	14	Johannes Kepler Univ Linz	it	1499.0				
https://ko.wikipedia.org/wiki/린츠_대학교	14	Johannes Kepler Univ Linz	ko	2625.0				
https://pl.wikipedia.org/wiki/Uniwersytet_Johannesa_Keplera_w_Linzu	14	Johannes Kepler Univ Linz	pl	656.0				
https://pt.wikipedia.org/wiki/Universidade_de_Linz	14	Johannes Kepler Univ Linz	pt	157.0				
https://ru.wikipedia.org/wiki/Линцский_университет	14	Johannes Kepler Univ Linz	ru	4490.0				
https://sh.wikipedia.org/wiki/Univerzitet_Johanna_Keplera_u_Linzu	14	Johannes Kepler Univ Linz	sh	1120.0				
https://sv.wikipedia.org/wiki/Johannes_Kepler_Universität_Linz	14	Johannes Kepler Univ Linz	sv	558.0				
https://tl.wikipedia.org/wiki/Unibersidad_ng_Linz_Johannes_Kepler	14	Johannes Kepler Univ Linz	tl	91.0				
https://uk.wikipedia.org/wiki/Лінцський_університет	14	Johannes Kepler Univ Linz	uk	1644.0				
https://zh.wikipedia.org/wiki/约翰·开普勒林茨大学	14	Johannes Kepler Univ Linz	zh	5774.0				
https://en.wikipedia.org/wiki/University_of_Salzburg	15	Univ Salzburg	en	175317.0				
https://ar.wikipedia.org/wiki/جامعة_سالزبورغ	15	Univ Salzburg	ar	3237.0				
https://arz.wikipedia.org/wiki/جامعة_سالزبورج	15	Univ Salzburg	arz	60.0				
https://be.wikipedia.org/wiki/Зальцбургскі_ўніверсітэт	15	Univ Salzburg	be	43.0				
https://cs.wikipedia.org/wiki/Univerzita_Salcburk	15	Univ Salzburg	cs	74.0				
https://de.wikipedia.org/wiki/Universität_Salzburg	15	Univ Salzburg	de	137031.0	Univ Salzburg	University of Salzburg	de	Local
https://es.wikipedia.org/wiki/Universidad_de_Salzburgo	15	Univ Salzburg	es	12083.0				
https://et.wikipedia.org/wiki/Salzburgi_Ülikool	15	Univ Salzburg	et	409.0				
https://fa.wikipedia.org/wiki/دانشگاه_زالتسبورگ	15	Univ Salzburg	fa	5450.0				
https://fr.wikipedia.org/wiki/Université_de_Salzbourg	15	Univ Salzburg	fr	4799.0				
https://hy.wikipedia.org/wiki/Զալցբուրգի_համալսարան	15	Univ Salzburg	hy	347.0				
https://id.wikipedia.org/wiki/Universitas_Salzburg	15	Univ Salzburg	id	318.0				
https://it.wikipedia.org/wiki/Università_di_Salisburgo	15	Univ Salzburg	it	6369.0				
https://la.wikipedia.org/wiki/Universitas_Salisburgensis	15	Univ Salzburg	la	575.0				
https://lb.wikipedia.org/wiki/Universität_Salzburg	15	Univ Salzburg	lb	170.0				
https://pl.wikipedia.org/wiki/Uniwersytet_w_Salzburgu	15	Univ Salzburg	pl	1665.0				
https://pt.wikipedia.org/wiki/Universidade_de_Salzburgo	15	Univ Salzburg	pt	2790.0				
https://ro.wikipedia.org/wiki/Universitatea_din_Salzburg	15	Univ Salzburg	ro	427.0				
https://ru.wikipedia.org/wiki/Зальцбургский_университет	15	Univ Salzburg	ru	18806.0				
https://sh.wikipedia.org/wiki/Univerzitet_u_Salzburgu	15	Univ Salzburg	sh	1007.0				
https://tl.wikipedia.org/wiki/Unibersidad_ng_Salzburg	15	Univ Salzburg	tl	98.0				
https://tr.wikipedia.org/wiki/Salzburg_Üniversitesi	15	Univ Salzburg	tr	4706.0				
https://uk.wikipedia.org/wiki/Зальцбурзький_університет	15	Univ Salzburg	uk	1893.0				
https://zh.wikipedia.org/wiki/萨尔茨堡大学	15	Univ Salzburg	zh	8980.0				
https://en.wikipedia.org/wiki/TU_Wien	19	Vienna Univ Technol	en	179860.0				
https://ar.wikipedia.org/wiki/الجامعة_التقنية_في_فيينا	19	Vienna Univ Technol	ar	1641.0				
https://arz.wikipedia.org/wiki/الجامعة_التقنيه_فى_فيينا	19	Vienna Univ Technol	arz	177.0				
https://azb.wikipedia.org/wiki/وین_تکنولوژی_بیلیم‌یوردو	19	Vienna Univ Technol	azb	298.0				
https://be.wikipedia.org/wiki/Венскі_тэхнічны_ўніверсітэт	19	Vienna Univ Technol	be	658.0				
https://bg.wikipedia.org/wiki/Виенски_технически_университет	19	Vienna Univ Technol	bg	4502.0				
https://ceb.wikipedia.org/wiki/Technische_Universität_Wien	19	Vienna Univ Technol	ceb	503.0				
https://cs.wikipedia.org/wiki/Technická_univerzita_Vídeň	19	Vienna Univ Technol	cs	4857.0				
https://da.wikipedia.org/wiki/Wien_Tekniske_Universitet	19	Vienna Univ Technol	da	1091.0				
https://de.wikipedia.org/wiki/Technische_Universität_Wien	19	Vienna Univ Technol	de	178674.0	Vienna Univ Technol	Vienna University of Technology	de	Local
https://eo.wikipedia.org/wiki/Teknika_Universitato_(Vieno)	19	Vienna Univ Technol	eo	90.0				
https://es.wikipedia.org/wiki/Universidad_Técnica_de_Viena	19	Vienna Univ Technol	es	9687.0				
https://et.wikipedia.org/wiki/Viini_Tehnikaülikool	19	Vienna Univ Technol	et	736.0				
https://fa.wikipedia.org/wiki/دانشگاه_فنی_وین	19	Vienna Univ Technol	fa	11534.0				
https://fi.wikipedia.org/wiki/Wienin_teknillinen_yliopisto	19	Vienna Univ Technol	fi	1615.0				
https://fr.wikipedia.org/wiki/Université_technique_de_Vienne	19	Vienna Univ Technol	fr	17483.0				
https://gl.wikipedia.org/wiki/Universidade_Técnica_de_Viena	19	Vienna Univ Technol	gl	571.0				
https://hu.wikipedia.org/wiki/Bécsi_Műszaki_Egyetem	19	Vienna Univ Technol	hu	571.0				
https://hy.wikipedia.org/wiki/Վիեննայի_տեխնիկական_համալսարան	19	Vienna Univ Technol	hy	421.0				
https://id.wikipedia.org/wiki/Universitas_Teknologi_Wina	19	Vienna Univ Technol	id	382.0				
https://it.wikipedia.org/wiki/Università_tecnica_di_Vienna	19	Vienna Univ Technol	it	12685.0				
https://ja.wikipedia.org/wiki/ウィーン工科大学	19	Vienna Univ Technol	ja	20515.0				
https://ko.wikipedia.org/wiki/빈_공과대학교	19	Vienna Univ Technol	ko	2499.0				
https://nl.wikipedia.org/wiki/Technische_Universiteit_Wenen	19	Vienna Univ Technol	nl	4832.0				
https://pl.wikipedia.org/wiki/Uniwersytet_Techniczny_w_Wiedniu	19	Vienna Univ Technol	pl	11606.0				
https://pt.wikipedia.org/wiki/Universidade_Técnica_de_Viena	19	Vienna Univ Technol	pt	4090.0				
https://ro.wikipedia.org/wiki/Universitatea_Tehnică_din_Viena	19	Vienna Univ Technol	ro	4449.0				
https://ru.wikipedia.org/wiki/Венский_технический_университет	19	Vienna Univ Technol	ru	44259.0				
https://sh.wikipedia.org/wiki/Tehnološki_univerzitet_u_Beču	19	Vienna Univ Technol	sh	1276.0				
https://sq.wikipedia.org/wiki/Universiteti_Teknik_i_Vienës	19	Vienna Univ Technol	sq	1309.0				
https://sv.wikipedia.org/wiki/Technische_Universität_Wien	19	Vienna Univ Technol	sv	1751.0				
https://tl.wikipedia.org/wiki/TU_Wien	19	Vienna Univ Technol	tl	380.0				
https://tr.wikipedia.org/wiki/Viyana_Teknik_Üniversitesi	19	Vienna Univ Technol	tr	15347.0				
https://uk.wikipedia.org/wiki/Віденський_технічний_університет	19	Vienna Univ Technol	uk	4828.0				
https://zh.wikipedia.org/wiki/維也納工業大學	19	Vienna Univ Technol	zh	11252.0				
https://en.wikipedia.org/wiki/University_of_Natural_Resources_and_Life_Sciences,_Vienna	21	Univ Nat Resources & Life Sci - Vienna	en	85596.0				
https://arz.wikipedia.org/wiki/جامعة_الموارد_الطبيعيه_وعلوم_الحياه	21	Univ Nat Resources & Life Sci - Vienna	arz	96.0				
https://azb.wikipedia.org/wiki/بودن‌کولتور_وین_بیلیم‌یوردو	21	Univ Nat Resources & Life Sci - Vienna	azb	78.0				
https://be.wikipedia.org/wiki/Венскі_прыродазнаўчы_ўніверсітэт	21	Univ Nat Resources & Life Sci - Vienna	be	68.0				
https://de.wikipedia.org/wiki/Universität_für_Bodenkultur_Wien	21	Univ Nat Resources & Life Sci - Vienna	de	101217.0	Univ Nat Resources & Life Sci - Vienna	University of Natural Resources and Life Sciences, Vienna	de	Local
https://fa.wikipedia.org/wiki/دانشگاه_بودن‌کولتور_وین	21	Univ Nat Resources & Life Sci - Vienna	fa	8220.0				
https://pt.wikipedia.org/wiki/Universität_für_Bodenkultur	21	Univ Nat Resources & Life Sci - Vienna	pt	1276.0				
https://en.wikipedia.org/wiki/University_of_Veterinary_Medicine_Vienna	22	Univ Vet Med Vienna	en	25127.0				
https://arz.wikipedia.org/wiki/جامعة_الطب_البيطرى_فيينا	22	Univ Vet Med Vienna	arz	80.0				
https://be.wikipedia.org/wiki/Венскі_ўніверсітэт_ветэрынарнай_медыцыны	22	Univ Vet Med Vienna	be	28.0				
https://da.wikipedia.org/wiki/Wien_Veterinærmedicinske_Universitet	22	Univ Vet Med Vienna	da	242.0				
https://de.wikipedia.org/wiki/Veterinärmedizinische_Universität_Wien	22	Univ Vet Med Vienna	de	47635.0	Univ Vet Med Vienna	University of Veterinary Medicine Vienna	de	Local
https://ru.wikipedia.org/wiki/Венский_университет_ветеринарной_медицины	22	Univ Vet Med Vienna	ru	34.0				
https://en.wikipedia.org/wiki/University_of_Vienna	24	Univ Vienna	en	747529.0				
https://af.wikipedia.org/wiki/Universiteit_van_Wene	24	Univ Vienna	af	773.0				
https://ar.wikipedia.org/wiki/جامعة_فيينا	24	Univ Vienna	ar	28891.0				
https://arz.wikipedia.org/wiki/جامعة_فيينا	24	Univ Vienna	arz	1952.0				
https://ast.wikipedia.org/wiki/Universidá_de_Viena	24	Univ Vienna	ast	506.0				
https://az.wikipedia.org/wiki/Vyana_Universiteti	24	Univ Vienna	az	3722.0				
https://azb.wikipedia.org/wiki/وین_بیلیم‌یوردو	24	Univ Vienna	azb	522.0				
https://ba.wikipedia.org/wiki/Вена_университеты	24	Univ Vienna	ba	902.0				
https://be.wikipedia.org/wiki/Венскі_ўніверсітэт	24	Univ Vienna	be	1056.0				
https://bg.wikipedia.org/wiki/Виенски_университет	24	Univ Vienna	bg	15001.0				
https://bn.wikipedia.org/wiki/ভিয়েনা_বিশ্ববিদ্যালয়	24	Univ Vienna	bn	2714.0				
https://bs.wikipedia.org/wiki/Univerzitet_u_Beču	24	Univ Vienna	bs	1676.0				
https://ca.wikipedia.org/wiki/Universitat_de_Viena	24	Univ Vienna	ca	2343.0				
https://ceb.wikipedia.org/wiki/Universität_Wien	24	Univ Vienna	ceb	599.0				
https://cs.wikipedia.org/wiki/Vídeňská_univerzita	24	Univ Vienna	cs	27763.0				
https://cy.wikipedia.org/wiki/Prifysgol_Fienna	24	Univ Vienna	cy	919.0				
https://da.wikipedia.org/wiki/Wien_Universitet	24	Univ Vienna	da	2619.0				
https://de.wikipedia.org/wiki/Universität_Wien	24	Univ Vienna	de	479033.0	Univ Vienna	University of Vienna	de	Local
https://el.wikipedia.org/wiki/Πανεπιστήμιο_της_Βιέννης	24	Univ Vienna	el	10220.0				
https://eo.wikipedia.org/wiki/Universitato_de_Vieno	24	Univ Vienna	eo	1418.0				
https://es.wikipedia.org/wiki/Universidad_de_Viena	24	Univ Vienna	es	103638.0				
https://et.wikipedia.org/wiki/Viini_Ülikool	24	Univ Vienna	et	1912.0				
https://eu.wikipedia.org/wiki/Vienako_Unibertsitatea	24	Univ Vienna	eu	1100.0				
https://fa.wikipedia.org/wiki/دانشگاه_وین	24	Univ Vienna	fa	45377.0				
https://fi.wikipedia.org/wiki/Wienin_yliopisto	24	Univ Vienna	fi	4941.0				
https://fr.wikipedia.org/wiki/Université_de_Vienne	24	Univ Vienna	fr	49055.0				
https://gd.wikipedia.org/wiki/Oilthigh_Vienna	24	Univ Vienna	gd	935.0				
https://gl.wikipedia.org/wiki/Universidade_de_Viena	24	Univ Vienna	gl	973.0				
https://he.wikipedia.org/wiki/אוניברסיטת_וינה	24	Univ Vienna	he	12833.0				
https://hi.wikipedia.org/wiki/वियना_विश्वविद्यालय	24	Univ Vienna	hi	3131.0				
https://hr.wikipedia.org/wiki/Sveučilište_u_Beču	24	Univ Vienna	hr	4385.0				
https://hu.wikipedia.org/wiki/Bécsi_Egyetem	24	Univ Vienna	hu	20140.0				
https://hy.wikipedia.org/wiki/Վիեննայի_համալսարան	24	Univ Vienna	hy	2887.0				
https://id.wikipedia.org/wiki/Universitas_Wina	24	Univ Vienna	id	6079.0				
https://it.wikipedia.org/wiki/Università_di_Vienna	24	Univ Vienna	it	39827.0				
https://ja.wikipedia.org/wiki/ウィーン大学	24	Univ Vienna	ja	111493.0				
https://ka.wikipedia.org/wiki/ვენის_უნივერსიტეტი	24	Univ Vienna	ka	2956.0				
https://kk.wikipedia.org/wiki/Вена_университеті	24	Univ Vienna	kk	1038.0				
https://ko.wikipedia.org/wiki/빈_대학교	24	Univ Vienna	ko	14912.0				
https://la.wikipedia.org/wiki/Alma_Mater_Rudolphina_Vindobonensis	24	Univ Vienna	la	3355.0				
https://lt.wikipedia.org/wiki/Vienos_universitetas	24	Univ Vienna	lt	2116.0				
https://lv.wikipedia.org/wiki/Vīnes_Universitāte	24	Univ Vienna	lv	1179.0				
https://mhr.wikipedia.org/wiki/Венысе_университет	24	Univ Vienna	mhr	796.0				
https://ml.wikipedia.org/wiki/വിയന്ന_യൂണിവേഴ്സിറ്റി	24	Univ Vienna	ml	529.0				
https://mr.wikipedia.org/wiki/व्हियेना_विद्यापीठ	24	Univ Vienna	mr	755.0				
https://mrj.wikipedia.org/wiki/Вена_университет	24	Univ Vienna	mrj	13.0				
https://nl.wikipedia.org/wiki/Universiteit_van_Wenen	24	Univ Vienna	nl	12354.0				
https://no.wikipedia.org/wiki/Universitetet_i_Wien	24	Univ Vienna	nb	3154.0				
https://pa.wikipedia.org/wiki/ਵਿਆਨਾ_ਯੂਨੀਵਰਸਿਟੀ	24	Univ Vienna	pa	400.0				
https://pl.wikipedia.org/wiki/Uniwersytet_Wiedeński	24	Univ Vienna	pl	37540.0				
https://pnb.wikipedia.org/wiki/یونیورسٹی_اف_ویانا	24	Univ Vienna	pnb	636.0				
https://pt.wikipedia.org/wiki/Universidade_de_Viena	24	Univ Vienna	pt	31025.0				
https://ro.wikipedia.org/wiki/Universitatea_din_Viena	24	Univ Vienna	ro	24975.0				
https://ru.wikipedia.org/wiki/Венский_университет	24	Univ Vienna	ru	165397.0				
https://sh.wikipedia.org/wiki/Универзитет_у_Бечу	24	Univ Vienna	sh	1314.0				
https://simple.wikipedia.org/wiki/University_of_Vienna	24	Univ Vienna	simple	1587.0				
https://sk.wikipedia.org/wiki/Viedenská_univerzita	24	Univ Vienna	sk	7212.0				
https://sl.wikipedia.org/wiki/Univerza_na_Dunaju	24	Univ Vienna	sl	6033.0				
https://sq.wikipedia.org/wiki/Universiteti_i_Vjenës	24	Univ Vienna	sq	2591.0				
https://sr.wikipedia.org/wiki/Универзитет_у_Бечу	24	Univ Vienna	sr	7691.0				
https://sv.wikipedia.org/wiki/Wiens_universitet	24	Univ Vienna	sv	5880.0				
https://tg.wikipedia.org/wiki/Донишгоҳи_Вена	24	Univ Vienna	tg	56.0				
https://tl.wikipedia.org/wiki/Unibersidad_ng_Vienna	24	Univ Vienna	tl	576.0				
https://tr.wikipedia.org/wiki/Viyana_Üniversitesi	24	Univ Vienna	tr	28446.0				
https://uk.wikipedia.org/wiki/Віденський_університет	24	Univ Vienna	uk	27337.0				
https://uz.wikipedia.org/wiki/Vena_universiteti	24	Univ Vienna	uz	1593.0				
https://vi.wikipedia.org/wiki/Đại_học_Viên	24	Univ Vienna	vi	2715.0				
https://war.wikipedia.org/wiki/Unibersidad_han_Vienna	24	Univ Vienna	war	647.0				
https://wuu.wikipedia.org/wiki/维也纳大学	24	Univ Vienna	wuu	128.0				
https://xmf.wikipedia.org/wiki/ვენაშ_უნივერსიტეტი	24	Univ Vienna	xmf	4292.0				
https://yi.wikipedia.org/wiki/ווינער_אוניווערסיטעט	24	Univ Vienna	yi	2016.0				
https://zh.wikipedia.org/wiki/维也纳大学	24	Univ Vienna	zh	72937.0				
https://zh-yue.wikipedia.org/wiki/維也納大學	24	Univ Vienna	zh-yue	239.0				
https://en.wikipedia.org/wiki/University_of_Antwerp	35	Univ Antwerp	en	156390.0				
https://ar.wikipedia.org/wiki/جامعة_أنتويرب	35	Univ Antwerp	ar	3030.0				
